tablerows,tablesizekb,selectivity,tuplewidth,attrInPred,runtime,operator
156250,10000,0.549824,16,8,19903,branch
156250,10000,0.549824,16,16,23884,branch
156250,10000,0.599808,16,1,17026,branch
156250,10000,0.599808,16,2,17893,branch
156250,10000,0.599808,16,4,18934,branch
156250,10000,0.599808,16,8,21005,branch
156250,10000,0.599808,16,16,24735,branch
156250,10000,0.649792,16,1,17925,branch
156250,10000,0.649792,16,2,18717,branch
156250,10000,0.649792,16,4,19861,branch
156250,10000,0.649792,16,8,21955,branch
156250,10000,0.649792,16,16,25710,branch
156250,10000,0.6997760000000001,16,1,18772,branch
156250,10000,0.6997760000000001,16,2,19956,branch
156250,10000,0.6997760000000001,16,4,20683,branch
156250,10000,0.6997760000000001,16,8,22744,branch
156250,10000,0.6997760000000001,16,16,27095,branch
156250,10000,0.74976,16,1,19464,branch
156250,10000,0.74976,16,2,20671,branch
156250,10000,0.74976,16,4,21736,branch
156250,10000,0.74976,16,8,24084,branch
156250,10000,0.74976,16,16,27770,branch
156250,10000,0.799744,16,1,20453,branch
156250,10000,0.799744,16,2,21575,branch
156250,10000,0.799744,16,4,22976,branch
156250,10000,0.799744,16,8,25118,branch
156250,10000,0.799744,16,16,29350,branch
156250,10000,0.849728,16,1,21498,branch
156250,10000,0.849728,16,2,22589,branch
156250,10000,0.849728,16,4,23621,branch
156250,10000,0.849728,16,8,25778,branch
156250,10000,0.849728,16,16,30016,branch
156250,10000,0.8997120000000001,16,1,22652,branch
156250,10000,0.8997120000000001,16,2,23562,branch
156250,10000,0.8997120000000001,16,4,24630,branch
156250,10000,0.8997120000000001,16,8,26814,branch
156250,10000,0.8997120000000001,16,16,30832,branch
156250,10000,0.9496959999999999,16,1,23657,branch
156250,10000,0.9496959999999999,16,2,24817,branch
156250,10000,0.9496959999999999,16,4,25753,branch
156250,10000,0.9496959999999999,16,8,28335,branch
156250,10000,0.9496959999999999,16,16,32453,branch
156250,10000,0.9996799999999999,16,1,24517,branch
156250,10000,0.9996799999999999,16,2,26007,branch
156250,10000,0.9996799999999999,16,4,26510,branch
156250,10000,0.9996799999999999,16,8,28998,branch
156250,10000,0.9996799999999999,16,16,33450,branch
5000000,20000,0.0,1,1,61571,branch
5000000,20000,0.05,1,1,106187,branch
5000000,20000,0.1,1,1,147511,branch
5000000,20000,0.15,1,1,191747,branch
5000000,20000,0.2,1,1,245637,branch
5000000,20000,0.25,1,1,293890,branch
5000000,20000,0.3,1,1,351938,branch
5000000,20000,0.35,1,1,411939,branch
5000000,20000,0.4,1,1,477976,branch
5000000,20000,0.45,1,1,541904,branch
5000000,20000,0.5,1,1,608323,branch
5000000,20000,0.55,1,1,670598,branch
5000000,20000,0.6,1,1,727266,branch
5000000,20000,0.65,1,1,789803,branch
5000000,20000,0.7,1,1,848804,branch
5000000,20000,0.75,1,1,911059,branch
5000000,20000,0.8,1,1,974322,branch
5000000,20000,0.85,1,1,1029766,branch
5000000,20000,0.9,1,1,1097810,branch
5000000,20000,0.95,1,1,1156816,branch
5000000,20000,1.0,1,1,1233399,branch
625000,20000,0.0,8,1,13332,branch
625000,20000,0.0,8,2,15035,branch
625000,20000,0.0,8,4,19273,branch
625000,20000,0.0,8,8,26708,branch
625000,20000,0.05,8,1,18280,branch
625000,20000,0.05,8,2,20865,branch
625000,20000,0.05,8,4,25137,branch
625000,20000,0.05,8,8,32243,branch
625000,20000,0.1,8,1,25477,branch
625000,20000,0.1,8,2,28371,branch
625000,20000,0.1,8,4,31845,branch
625000,20000,0.1,8,8,38990,branch
625000,20000,0.15,8,1,31189,branch
625000,20000,0.15,8,2,34058,branch
625000,20000,0.15,8,4,37597,branch
625000,20000,0.15,8,8,44794,branch
625000,20000,0.2,8,1,36411,branch
625000,20000,0.2,8,2,39264,branch
625000,20000,0.2,8,4,42900,branch
625000,20000,0.2,8,8,50662,branch
625000,20000,0.25,8,1,41977,branch
625000,20000,0.25,8,2,44886,branch
625000,20000,0.25,8,4,48371,branch
625000,20000,0.25,8,8,57301,branch
625000,20000,0.3,8,1,47002,branch
625000,20000,0.3,8,2,50200,branch
625000,20000,0.3,8,4,53659,branch
625000,20000,0.3,8,8,61075,branch
625000,20000,0.35,8,1,52358,branch
625000,20000,0.35,8,2,56710,branch
625000,20000,0.35,8,4,59231,branch
625000,20000,0.35,8,8,66538,branch
625000,20000,0.4,8,1,58112,branch
625000,20000,0.4,8,2,61857,branch
625000,20000,0.4,8,4,64730,branch
625000,20000,0.4,8,8,72103,branch
625000,20000,0.45,8,1,63310,branch
625000,20000,0.45,8,2,66828,branch
625000,20000,0.45,8,4,70078,branch
625000,20000,0.45,8,8,77469,branch
625000,20000,0.5,8,1,67855,branch
625000,20000,0.5,8,2,71857,branch
625000,20000,0.5,8,4,75493,branch
625000,20000,0.5,8,8,84442,branch
625000,20000,0.55,8,1,71953,branch
625000,20000,0.55,8,2,76171,branch
625000,20000,0.55,8,4,79999,branch
625000,20000,0.55,8,8,86738,branch
625000,20000,0.6,8,1,76000,branch
625000,20000,0.6,8,2,79931,branch
625000,20000,0.6,8,4,83582,branch
625000,20000,0.6,8,8,91135,branch
625000,20000,0.65,8,1,79508,branch
625000,20000,0.65,8,2,83652,branch
625000,20000,0.65,8,4,87689,branch
625000,20000,0.65,8,8,95349,branch
625000,20000,0.7,8,1,83340,branch
625000,20000,0.7,8,2,87678,branch
625000,20000,0.7,8,4,91738,branch
625000,20000,0.7,8,8,99467,branch
625000,20000,0.75,8,1,87322,branch
625000,20000,0.75,8,2,91306,branch
625000,20000,0.75,8,4,95916,branch
625000,20000,0.75,8,8,104107,branch
625000,20000,0.8,8,1,91259,branch
625000,20000,0.8,8,2,95295,branch
625000,20000,0.8,8,4,100076,branch
625000,20000,0.8,8,8,108153,branch
625000,20000,0.85,8,1,95522,branch
625000,20000,0.85,8,2,99221,branch
625000,20000,0.85,8,4,104269,branch
625000,20000,0.85,8,8,112879,branch
625000,20000,0.9,8,1,99482,branch
625000,20000,0.9,8,2,102908,branch
625000,20000,0.9,8,4,108416,branch
625000,20000,0.9,8,8,118053,branch
625000,20000,0.95,8,1,103686,branch
625000,20000,0.95,8,2,107436,branch
625000,20000,0.95,8,4,113394,branch
625000,20000,0.95,8,8,121725,branch
625000,20000,1.0,8,1,108136,branch
625000,20000,1.0,8,2,111338,branch
625000,20000,1.0,8,4,116951,branch
625000,20000,1.0,8,8,126692,branch
312500,20000,0.0,16,1,10871,branch
312500,20000,0.0,16,2,10663,branch
312500,20000,0.0,16,4,12569,branch
312500,20000,0.0,16,8,16152,branch
312500,20000,0.0,16,16,24038,branch
312500,20000,0.05,16,1,12250,branch
312500,20000,0.05,16,2,13402,branch
312500,20000,0.05,16,4,15296,branch
312500,20000,0.05,16,8,19009,branch
312500,20000,0.05,16,16,26904,branch
312500,20000,0.1,16,1,15244,branch
312500,20000,0.1,16,2,16586,branch
312500,20000,0.1,16,4,18278,branch
312500,20000,0.1,16,8,21802,branch
312500,20000,0.1,16,16,29560,branch
312500,20000,0.15,16,1,18890,branch
312500,20000,0.15,16,2,20430,branch
312500,20000,0.15,16,4,21936,branch
312500,20000,0.15,16,8,25310,branch
312500,20000,0.15,16,16,33219,branch
312500,20000,0.2,16,1,21920,branch
312500,20000,0.2,16,2,24441,branch
312500,20000,0.2,16,4,25399,branch
312500,20000,0.2,16,8,29127,branch
312500,20000,0.2,16,16,36470,branch
312500,20000,0.25,16,1,24809,branch
312500,20000,0.25,16,2,27034,branch
312500,20000,0.25,16,4,28259,branch
312500,20000,0.25,16,8,31518,branch
312500,20000,0.25,16,16,39138,branch
312500,20000,0.3,16,1,27551,branch
312500,20000,0.3,16,2,29659,branch
312500,20000,0.3,16,4,31198,branch
312500,20000,0.3,16,8,34846,branch
312500,20000,0.3,16,16,43834,branch
312500,20000,0.35,16,1,30322,branch
312500,20000,0.35,16,2,32402,branch
312500,20000,0.35,16,4,33762,branch
312500,20000,0.35,16,8,37639,branch
312500,20000,0.35,16,16,45156,branch
312500,20000,0.4,16,1,33098,branch
312500,20000,0.4,16,2,35273,branch
312500,20000,0.4,16,4,36783,branch
312500,20000,0.4,16,8,40315,branch
312500,20000,0.4,16,16,47909,branch
312500,20000,0.45,16,1,35834,branch
312500,20000,0.45,16,2,37362,branch
312500,20000,0.45,16,4,39097,branch
312500,20000,0.45,16,8,42925,branch
312500,20000,0.45,16,16,52577,branch
312500,20000,0.5,16,1,37892,branch
312500,20000,0.5,16,2,39981,branch
312500,20000,0.5,16,4,41626,branch
312500,20000,0.5,16,8,45138,branch
312500,20000,0.5,16,16,52647,branch
312500,20000,0.55,16,1,40029,branch
312500,20000,0.55,16,2,42151,branch
312500,20000,0.55,16,4,43686,branch
312500,20000,0.55,16,8,47498,branch
312500,20000,0.55,16,16,56937,branch
312500,20000,0.6,16,1,42165,branch
312500,20000,0.6,16,2,44331,branch
312500,20000,0.6,16,4,45486,branch
312500,20000,0.6,16,8,49248,branch
312500,20000,0.6,16,16,56773,branch
312500,20000,0.65,16,1,44178,branch
312500,20000,0.65,16,2,46399,branch
312500,20000,0.65,16,4,47881,branch
312500,20000,0.65,16,8,51470,branch
312500,20000,0.65,16,16,59239,branch
312500,20000,0.7,16,1,46136,branch
312500,20000,0.7,16,2,48605,branch
312500,20000,0.7,16,4,50344,branch
312500,20000,0.7,16,8,53555,branch
312500,20000,0.7,16,16,61829,branch
312500,20000,0.75,16,1,48335,branch
312500,20000,0.75,16,2,51142,branch
312500,20000,0.75,16,4,51932,branch
312500,20000,0.75,16,8,55785,branch
312500,20000,0.75,16,16,63723,branch
312500,20000,0.8,16,1,50509,branch
312500,20000,0.8,16,2,53186,branch
312500,20000,0.8,16,4,55129,branch
312500,20000,0.8,16,8,59090,branch
312500,20000,0.8,16,16,68645,branch
312500,20000,0.85,16,1,52897,branch
312500,20000,0.85,16,2,55338,branch
312500,20000,0.85,16,4,56475,branch
312500,20000,0.85,16,8,60499,branch
312500,20000,0.85,16,16,68558,branch
312500,20000,0.9,16,1,54888,branch
312500,20000,0.9,16,2,57749,branch
312500,20000,0.9,16,4,59092,branch
312500,20000,0.9,16,8,62927,branch
312500,20000,0.9,16,16,71506,branch
312500,20000,0.95,16,1,56874,branch
312500,20000,0.95,16,2,59586,branch
312500,20000,0.95,16,4,60799,branch
312500,20000,0.95,16,8,65168,branch
312500,20000,0.95,16,16,74092,branch
312500,20000,1.0,16,1,60350,branch
312500,20000,1.0,16,2,62618,branch
312500,20000,1.0,16,4,63391,branch
312500,20000,1.0,16,8,67125,branch
312500,20000,1.0,16,16,76175,branch
10000000,40000,0.0,1,1,159057,branch
10000000,40000,0.05,1,1,255499,branch
10000000,40000,0.1,1,1,348548,branch
10000000,40000,0.15,1,1,463488,branch
10000000,40000,0.2,1,1,599753,branch
10000000,40000,0.25,1,1,743362,branch
10000000,40000,0.3,1,1,885044,branch
10000000,40000,0.35,1,1,1095795,branch
10000000,40000,0.4,1,1,1160358,branch
10000000,40000,0.45,1,1,1299192,branch
10000000,40000,0.5,1,1,1426387,branch
10000000,40000,0.55,1,1,1553676,branch
10000000,40000,0.6,1,1,1689108,branch
10000000,40000,0.65,1,1,1808628,branch
10000000,40000,0.7,1,1,1932306,branch
10000000,40000,0.75,1,1,2102470,branch
10000000,40000,0.8,1,1,2189136,branch
10000000,40000,0.85,1,1,2310551,branch
10000000,40000,0.9,1,1,2431944,branch
10000000,40000,0.95,1,1,2569639,branch
10000000,40000,1.0,1,1,2689521,branch
1250000,40000,0.0,8,1,62592,branch
