tablerows,tablesizekb,selectivity,tuplewidth,attrInPred,runtime,operator
625000,20000,0.5,8,4,16572,branch
625000,20000,0.5,8,8,19370,branch
625000,20000,0.55,8,1,11299,branch
625000,20000,0.55,8,2,13273,branch
625000,20000,0.55,8,4,14521,branch
625000,20000,0.55,8,8,19845,branch
625000,20000,0.6,8,1,10904,branch
625000,20000,0.6,8,2,13206,branch
625000,20000,0.6,8,4,14255,branch
625000,20000,0.6,8,8,18112,branch
625000,20000,0.65,8,1,10639,branch
625000,20000,0.65,8,2,12926,branch
625000,20000,0.65,8,4,14159,branch
625000,20000,0.65,8,8,18009,branch
625000,20000,0.7,8,1,10622,branch
625000,20000,0.7,8,2,12774,branch
625000,20000,0.7,8,4,13944,branch
625000,20000,0.7,8,8,17697,branch
625000,20000,0.75,8,1,10208,branch
625000,20000,0.75,8,2,12412,branch
625000,20000,0.75,8,4,13866,branch
625000,20000,0.75,8,8,17535,branch
625000,20000,0.8,8,1,10103,branch
625000,20000,0.8,8,2,12298,branch
625000,20000,0.8,8,4,14527,branch
625000,20000,0.8,8,8,18812,branch
625000,20000,0.85,8,1,10994,branch
625000,20000,0.85,8,2,12436,branch
625000,20000,0.85,8,4,14207,branch
625000,20000,0.85,8,8,18143,branch
625000,20000,0.9,8,1,10366,branch
625000,20000,0.9,8,2,12098,branch
625000,20000,0.9,8,4,14219,branch
625000,20000,0.9,8,8,18202,branch
625000,20000,0.95,8,1,10596,branch
625000,20000,0.95,8,2,11974,branch
625000,20000,0.95,8,4,13958,branch
625000,20000,0.95,8,8,17970,branch
625000,20000,1,8,1,10565,branch
625000,20000,1,8,2,11670,branch
625000,20000,1,8,4,13817,branch
625000,20000,1,8,8,17767,branch
312500,20000,0,16,1,12569,branch
312500,20000,0,16,2,5636,branch
312500,20000,0,16,4,6059,branch
312500,20000,0,16,8,8052,branch
312500,20000,0,16,16,11767,branch
312500,20000,0.05,16,1,4917,branch
312500,20000,0.05,16,2,5758,branch
312500,20000,0.05,16,4,6251,branch
312500,20000,0.05,16,8,8543,branch
312500,20000,0.05,16,16,12789,branch
312500,20000,0.1,16,1,5122,branch
312500,20000,0.1,16,2,5993,branch
312500,20000,0.1,16,4,6965,branch
312500,20000,0.1,16,8,8907,branch
312500,20000,0.1,16,16,12716,branch
312500,20000,0.15,16,1,5470,branch
312500,20000,0.15,16,2,6322,branch
312500,20000,0.15,16,4,7528,branch
312500,20000,0.15,16,8,9139,branch
312500,20000,0.15,16,16,14088,branch
312500,20000,0.2,16,1,5770,branch
312500,20000,0.2,16,2,7118,branch
312500,20000,0.2,16,4,7404,branch
312500,20000,0.2,16,8,9450,branch
312500,20000,0.2,16,16,13971,branch
312500,20000,0.25,16,1,6437,branch
312500,20000,0.25,16,2,7273,branch
312500,20000,0.25,16,4,7759,branch
312500,20000,0.25,16,8,9873,branch
312500,20000,0.25,16,16,14064,branch
312500,20000,0.3,16,1,6752,branch
312500,20000,0.3,16,2,7667,branch
312500,20000,0.3,16,4,8136,branch
312500,20000,0.3,16,8,10151,branch
312500,20000,0.3,16,16,14399,branch
312500,20000,0.35,16,1,7079,branch
312500,20000,0.35,16,2,7978,branch
312500,20000,0.35,16,4,8368,branch
312500,20000,0.35,16,8,10401,branch
312500,20000,0.35,16,16,14697,branch
312500,20000,0.4,16,1,7398,branch
312500,20000,0.4,16,2,8327,branch
312500,20000,0.4,16,4,8800,branch
312500,20000,0.4,16,8,10821,branch
312500,20000,0.4,16,16,15056,branch
312500,20000,0.45,16,1,7457,branch
312500,20000,0.45,16,2,8684,branch
312500,20000,0.45,16,4,9029,branch
312500,20000,0.45,16,8,11021,branch
312500,20000,0.45,16,16,15225,branch
312500,20000,0.5,16,1,7672,branch
312500,20000,0.5,16,2,8766,branch
312500,20000,0.5,16,4,9184,branch
312500,20000,0.5,16,8,11206,branch
312500,20000,0.5,16,16,15656,branch
312500,20000,0.55,16,1,7832,branch
312500,20000,0.55,16,2,8542,branch
312500,20000,0.55,16,4,8942,branch
312500,20000,0.55,16,8,10804,branch
312500,20000,0.55,16,16,14814,branch
312500,20000,0.6,16,1,7292,branch
312500,20000,0.6,16,2,8447,branch
312500,20000,0.6,16,4,8816,branch
312500,20000,0.6,16,8,10885,branch
312500,20000,0.6,16,16,14758,branch
312500,20000,0.65,16,1,7273,branch
312500,20000,0.65,16,2,8354,branch
312500,20000,0.65,16,4,8851,branch
312500,20000,0.65,16,8,10558,branch
312500,20000,0.65,16,16,14524,branch
312500,20000,0.7,16,1,7143,branch
312500,20000,0.7,16,2,8249,branch
312500,20000,0.7,16,4,8698,branch
312500,20000,0.7,16,8,10537,branch
312500,20000,0.7,16,16,14403,branch
312500,20000,0.75,16,1,7205,branch
312500,20000,0.75,16,2,8129,branch
312500,20000,0.75,16,4,8684,branch
312500,20000,0.75,16,8,10445,branch
312500,20000,0.75,16,16,14410,branch
312500,20000,0.8,16,1,7121,branch
312500,20000,0.8,16,2,8014,branch
312500,20000,0.8,16,4,8636,branch
312500,20000,0.8,16,8,10411,branch
312500,20000,0.8,16,16,14482,branch
312500,20000,0.85,16,1,7135,branch
312500,20000,0.85,16,2,7933,branch
312500,20000,0.85,16,4,8608,branch
312500,20000,0.85,16,8,10469,branch
312500,20000,0.85,16,16,14292,branch
312500,20000,0.9,16,1,7365,branch
312500,20000,0.9,16,2,7840,branch
312500,20000,0.9,16,4,8557,branch
312500,20000,0.9,16,8,10461,branch
312500,20000,0.9,16,16,14348,branch
312500,20000,0.95,16,1,7270,branch
312500,20000,0.95,16,2,7773,branch
312500,20000,0.95,16,4,8616,branch
312500,20000,0.95,16,8,10356,branch
312500,20000,0.95,16,16,14594,branch
312500,20000,1,16,1,7356,branch
312500,20000,1,16,2,7742,branch
312500,20000,1,16,4,8527,branch
312500,20000,1,16,8,10403,branch
312500,20000,1,16,16,14362,branch
10000000,40000,0,1,1,78296,branch
10000000,40000,0.05,1,1,92848,branch
10000000,40000,0.1,1,1,105559,branch
10000000,40000,0.15,1,1,118749,branch
10000000,40000,0.2,1,1,131770,branch
10000000,40000,0.25,1,1,148805,branch
10000000,40000,0.3,1,1,157504,branch
10000000,40000,0.35,1,1,170471,branch
10000000,40000,0.4,1,1,182344,branch
10000000,40000,0.45,1,1,192571,branch
10000000,40000,0.5,1,1,200847,branch
10000000,40000,0.55,1,1,205042,branch
10000000,40000,0.6,1,1,231319,branch
10000000,40000,0.65,1,1,234696,branch
10000000,40000,0.7,1,1,218891,branch
10000000,40000,0.75,1,1,205889,branch
10000000,40000,0.8,1,1,203660,branch
10000000,40000,0.85,1,1,202396,branch
10000000,40000,0.9,1,1,200756,branch
10000000,40000,0.95,1,1,201574,branch
10000000,40000,1,1,1,201752,branch
1250000,40000,0,8,1,31421,branch
1250000,40000,0,8,2,35072,branch
1250000,40000,0,8,4,38964,branch
1250000,40000,0,8,8,47269,branch
1250000,40000,0.05,8,1,32615,branch
1250000,40000,0.05,8,2,35827,branch
1250000,40000,0.05,8,4,38778,branch
1250000,40000,0.05,8,8,46287,branch
1250000,40000,0.1,8,1,33740,branch
1250000,40000,0.1,8,2,36892,branch
1250000,40000,0.1,8,4,39766,branch
1250000,40000,0.1,8,8,47398,branch
1250000,40000,0.15,8,1,34758,branch
1250000,40000,0.15,8,2,38135,branch
1250000,40000,0.15,8,4,41027,branch
1250000,40000,0.15,8,8,48733,branch
1250000,40000,0.2,8,1,35990,branch
1250000,40000,0.2,8,2,39119,branch
1250000,40000,0.2,8,4,41879,branch
1250000,40000,0.2,8,8,49457,branch
1250000,40000,0.25,8,1,37300,branch
1250000,40000,0.25,8,2,40292,branch
1250000,40000,0.25,8,4,43164,branch
1250000,40000,0.25,8,8,50666,branch
1250000,40000,0.3,8,1,38105,branch
1250000,40000,0.3,8,2,41487,branch
1250000,40000,0.3,8,4,44335,branch
1250000,40000,0.3,8,8,51879,branch
1250000,40000,0.35,8,1,39335,branch
