tablerows,tablesizekb,selectivity,tuplewidth,attrInPred,runtime,operator
156250,10000,0.299904,16,2,6426,branch
156250,10000,0.299904,16,4,6859,branch
156250,10000,0.299904,16,8,7742,branch
156250,10000,0.299904,16,16,10237,branch
156250,10000,0.349888,16,1,6760,branch
156250,10000,0.349888,16,2,7144,branch
156250,10000,0.349888,16,4,7627,branch
156250,10000,0.349888,16,8,8369,branch
156250,10000,0.349888,16,16,10324,branch
156250,10000,0.399872,16,1,7529,branch
156250,10000,0.399872,16,2,8014,branch
156250,10000,0.399872,16,4,8329,branch
156250,10000,0.399872,16,8,9163,branch
156250,10000,0.399872,16,16,11134,branch
156250,10000,0.449856,16,1,8232,branch
156250,10000,0.449856,16,2,8545,branch
156250,10000,0.449856,16,4,9039,branch
156250,10000,0.449856,16,8,9832,branch
156250,10000,0.449856,16,16,11880,branch
156250,10000,0.49984,16,1,8851,branch
156250,10000,0.49984,16,2,9113,branch
156250,10000,0.49984,16,4,9567,branch
156250,10000,0.49984,16,8,10388,branch
156250,10000,0.49984,16,16,12448,branch
156250,10000,0.549824,16,1,9503,branch
156250,10000,0.549824,16,2,9775,branch
156250,10000,0.549824,16,4,10195,branch
156250,10000,0.549824,16,8,10961,branch
156250,10000,0.549824,16,16,12920,branch
156250,10000,0.599808,16,1,9937,branch
156250,10000,0.599808,16,2,10306,branch
156250,10000,0.599808,16,4,10739,branch
156250,10000,0.599808,16,8,11656,branch
156250,10000,0.599808,16,16,13437,branch
156250,10000,0.649792,16,1,10684,branch
156250,10000,0.649792,16,2,10850,branch
156250,10000,0.649792,16,4,11350,branch
156250,10000,0.649792,16,8,12294,branch
156250,10000,0.649792,16,16,14076,branch
156250,10000,0.699776,16,1,11300,branch
156250,10000,0.699776,16,2,11599,branch
156250,10000,0.699776,16,4,11864,branch
156250,10000,0.699776,16,8,12727,branch
156250,10000,0.699776,16,16,15008,branch
156250,10000,0.74976,16,1,11614,branch
156250,10000,0.74976,16,2,12052,branch
156250,10000,0.74976,16,4,12546,branch
156250,10000,0.74976,16,8,13628,branch
156250,10000,0.74976,16,16,15371,branch
156250,10000,0.799744,16,1,12221,branch
156250,10000,0.799744,16,2,12608,branch
156250,10000,0.799744,16,4,13493,branch
156250,10000,0.799744,16,8,14310,branch
156250,10000,0.799744,16,16,16155,branch
156250,10000,0.849728,16,1,12898,branch
156250,10000,0.849728,16,2,13251,branch
156250,10000,0.849728,16,4,13754,branch
156250,10000,0.849728,16,8,14615,branch
156250,10000,0.849728,16,16,16715,branch
156250,10000,0.899712,16,1,13496,branch
156250,10000,0.899712,16,2,13947,branch
156250,10000,0.899712,16,4,14478,branch
156250,10000,0.899712,16,8,15292,branch
156250,10000,0.899712,16,16,17335,branch
156250,10000,0.949696,16,1,14221,branch
156250,10000,0.949696,16,2,14682,branch
156250,10000,0.949696,16,4,15171,branch
156250,10000,0.949696,16,8,16292,branch
156250,10000,0.949696,16,16,18271,branch
156250,10000,0.99968,16,1,14799,branch
156250,10000,0.99968,16,2,15550,branch
156250,10000,0.99968,16,4,15705,branch
156250,10000,0.99968,16,8,16598,branch
156250,10000,0.99968,16,16,18773,branch
5000000,20000,0,1,1,31459,branch
5000000,20000,0.05,1,1,57298,branch
5000000,20000,0.1,1,1,83146,branch
5000000,20000,0.15,1,1,109749,branch
5000000,20000,0.2,1,1,140117,branch
5000000,20000,0.25,1,1,165481,branch
5000000,20000,0.3,1,1,194228,branch
5000000,20000,0.35,1,1,225256,branch
5000000,20000,0.4,1,1,258391,branch
5000000,20000,0.45,1,1,290264,branch
5000000,20000,0.5,1,1,324287,branch
5000000,20000,0.55,1,1,358209,branch
5000000,20000,0.6,1,1,385730,branch
5000000,20000,0.65,1,1,416157,branch
5000000,20000,0.7,1,1,448590,branch
5000000,20000,0.75,1,1,478659,branch
5000000,20000,0.8,1,1,511295,branch
5000000,20000,0.85,1,1,542136,branch
5000000,20000,0.9,1,1,574998,branch
5000000,20000,0.95,1,1,607067,branch
5000000,20000,1,1,1,638429,branch
625000,20000,0,8,1,7357,branch
625000,20000,0,8,2,7911,branch
625000,20000,0,8,4,10189,branch
625000,20000,0,8,8,13583,branch
625000,20000,0.05,8,1,9914,branch
625000,20000,0.05,8,2,11203,branch
625000,20000,0.05,8,4,13504,branch
625000,20000,0.05,8,8,16794,branch
625000,20000,0.1,8,1,14200,branch
625000,20000,0.1,8,2,15392,branch
625000,20000,0.1,8,4,17391,branch
625000,20000,0.1,8,8,20700,branch
625000,20000,0.15,8,1,17590,branch
625000,20000,0.15,8,2,18791,branch
625000,20000,0.15,8,4,20793,branch
625000,20000,0.15,8,8,24099,branch
625000,20000,0.2,8,1,20893,branch
625000,20000,0.2,8,2,21951,branch
625000,20000,0.2,8,4,24043,branch
625000,20000,0.2,8,8,27617,branch
625000,20000,0.25,8,1,24470,branch
625000,20000,0.25,8,2,25389,branch
625000,20000,0.25,8,4,27383,branch
625000,20000,0.25,8,8,31037,branch
625000,20000,0.3,8,1,27620,branch
625000,20000,0.3,8,2,28769,branch
625000,20000,0.3,8,4,30706,branch
625000,20000,0.3,8,8,33968,branch
625000,20000,0.35,8,1,31079,branch
625000,20000,0.35,8,2,32888,branch
625000,20000,0.35,8,4,34197,branch
625000,20000,0.35,8,8,37405,branch
625000,20000,0.4,8,1,34761,branch
625000,20000,0.4,8,2,36181,branch
625000,20000,0.4,8,4,37625,branch
625000,20000,0.4,8,8,40773,branch
625000,20000,0.45,8,1,38145,branch
625000,20000,0.45,8,2,39388,branch
625000,20000,0.45,8,4,41031,branch
625000,20000,0.45,8,8,44141,branch
625000,20000,0.5,8,1,41429,branch
625000,20000,0.5,8,2,42621,branch
625000,20000,0.5,8,4,44581,branch
625000,20000,0.5,8,8,47697,branch
625000,20000,0.55,8,1,44185,branch
625000,20000,0.55,8,2,45606,branch
625000,20000,0.55,8,4,47211,branch
625000,20000,0.55,8,8,49980,branch
625000,20000,0.6,8,1,46711,branch
625000,20000,0.6,8,2,48055,branch
625000,20000,0.6,8,4,49674,branch
625000,20000,0.6,8,8,52723,branch
625000,20000,0.65,8,1,48985,branch
625000,20000,0.65,8,2,50511,branch
625000,20000,0.65,8,4,52209,branch
625000,20000,0.65,8,8,55332,branch
625000,20000,0.7,8,1,51340,branch
625000,20000,0.7,8,2,53114,branch
625000,20000,0.7,8,4,54828,branch
625000,20000,0.7,8,8,58000,branch
625000,20000,0.75,8,1,53891,branch
625000,20000,0.75,8,2,55344,branch
625000,20000,0.75,8,4,57580,branch
625000,20000,0.75,8,8,60985,branch
625000,20000,0.8,8,1,56185,branch
625000,20000,0.8,8,2,57790,branch
625000,20000,0.8,8,4,60286,branch
625000,20000,0.8,8,8,63484,branch
625000,20000,0.85,8,1,58916,branch
625000,20000,0.85,8,2,60305,branch
625000,20000,0.85,8,4,62923,branch
625000,20000,0.85,8,8,66460,branch
625000,20000,0.9,8,1,61232,branch
625000,20000,0.9,8,2,62611,branch
625000,20000,0.9,8,4,65566,branch
625000,20000,0.9,8,8,69901,branch
625000,20000,0.95,8,1,64096,branch
625000,20000,0.95,8,2,65550,branch
625000,20000,0.95,8,4,68933,branch
625000,20000,0.95,8,8,71997,branch
625000,20000,1,8,1,66500,branch
625000,20000,1,8,2,67824,branch
625000,20000,1,8,4,71043,branch
625000,20000,1,8,8,75005,branch
312500,20000,0,16,1,6059,branch
312500,20000,0,16,2,5562,branch
312500,20000,0,16,4,6583,branch
312500,20000,0,16,8,8217,branch
312500,20000,0,16,16,12158,branch
312500,20000,0.05,16,1,6481,branch
312500,20000,0.05,16,2,7121,branch
312500,20000,0.05,16,4,8124,branch
312500,20000,0.05,16,8,9829,branch
312500,20000,0.05,16,16,13776,branch
312500,20000,0.1,16,1,8288,branch
312500,20000,0.1,16,2,8998,branch
312500,20000,0.1,16,4,9863,branch
312500,20000,0.1,16,8,11462,branch
312500,20000,0.1,16,16,15330,branch
312500,20000,0.15,16,1,10433,branch
312500,20000,0.15,16,2,11141,branch
312500,20000,0.15,16,4,11956,branch
312500,20000,0.15,16,8,13472,branch
312500,20000,0.15,16,16,17407,branch
312500,20000,0.2,16,1,12286,branch
312500,20000,0.2,16,2,13506,branch
312500,20000,0.2,16,4,14004,branch
312500,20000,0.2,16,8,15811,branch
312500,20000,0.2,16,16,19319,branch
312500,20000,0.25,16,1,14010,branch
312500,20000,0.25,16,2,15140,branch
312500,20000,0.25,16,4,15757,branch
312500,20000,0.25,16,8,17131,branch
312500,20000,0.25,16,16,20946,branch
312500,20000,0.3,16,1,15742,branch
312500,20000,0.3,16,2,16681,branch
312500,20000,0.3,16,4,17407,branch
312500,20000,0.3,16,8,19132,branch
312500,20000,0.3,16,16,23633,branch
312500,20000,0.35,16,1,17464,branch
312500,20000,0.35,16,2,18406,branch
312500,20000,0.35,16,4,19063,branch
312500,20000,0.35,16,8,20708,branch
312500,20000,0.35,16,16,24445,branch
312500,20000,0.4,16,1,19379,branch
312500,20000,0.4,16,2,20235,branch
312500,20000,0.4,16,4,20981,branch
312500,20000,0.4,16,8,22486,branch
312500,20000,0.4,16,16,26080,branch
312500,20000,0.45,16,1,21059,branch
312500,20000,0.45,16,2,21517,branch
312500,20000,0.45,16,4,22347,branch
312500,20000,0.45,16,8,23927,branch
312500,20000,0.45,16,16,28119,branch
312500,20000,0.5,16,1,22405,branch
312500,20000,0.5,16,2,23305,branch
312500,20000,0.5,16,4,23932,branch
312500,20000,0.5,16,8,25409,branch
312500,20000,0.5,16,16,28969,branch
312500,20000,0.55,16,1,23930,branch
312500,20000,0.55,16,2,24726,branch
312500,20000,0.55,16,4,25207,branch
312500,20000,0.55,16,8,26899,branch
312500,20000,0.55,16,16,31955,branch
312500,20000,0.6,16,1,25053,branch
312500,20000,0.6,16,2,26118,branch
312500,20000,0.6,16,4,26270,branch
312500,20000,0.6,16,8,27865,branch
312500,20000,0.6,16,16,31478,branch
312500,20000,0.65,16,1,26480,branch
312500,20000,0.65,16,2,27269,branch
312500,20000,0.65,16,4,28031,branch
312500,20000,0.65,16,8,29430,branch
312500,20000,0.65,16,16,33021,branch
312500,20000,0.7,16,1,27772,branch
312500,20000,0.7,16,2,28686,branch
312500,20000,0.7,16,4,29572,branch
312500,20000,0.7,16,8,30563,branch
312500,20000,0.7,16,16,34578,branch
312500,20000,0.75,16,1,29285,branch
312500,20000,0.75,16,2,30529,branch
312500,20000,0.75,16,4,30454,branch
312500,20000,0.75,16,8,32022,branch
312500,20000,0.75,16,16,35894,branch
312500,20000,0.8,16,1,30666,branch
312500,20000,0.8,16,2,31596,branch
312500,20000,0.8,16,4,32786,branch
312500,20000,0.8,16,8,33849,branch
312500,20000,0.8,16,16,38170,branch
312500,20000,0.85,16,1,32387,branch
312500,20000,0.85,16,2,32903,branch
312500,20000,0.85,16,4,33544,branch
312500,20000,0.85,16,8,35207,branch
312500,20000,0.85,16,16,38858,branch
312500,20000,0.9,16,1,33604,branch
312500,20000,0.9,16,2,34615,branch
312500,20000,0.9,16,4,35527,branch
312500,20000,0.9,16,8,36741,branch
312500,20000,0.9,16,16,41194,branch
312500,20000,0.95,16,1,34943,branch
312500,20000,0.95,16,2,35758,branch
312500,20000,0.95,16,4,36461,branch
312500,20000,0.95,16,8,38267,branch
312500,20000,0.95,16,16,42980,branch
312500,20000,1,16,1,37059,branch
312500,20000,1,16,2,37516,branch
312500,20000,1,16,4,38048,branch
312500,20000,1,16,8,39343,branch
312500,20000,1,16,16,44017,branch
10000000,40000,0,1,1,79490,branch
10000000,40000,0.05,1,1,137735,branch
10000000,40000,0.1,1,1,190335,branch
10000000,40000,0.15,1,1,252100,branch
10000000,40000,0.2,1,1,322932,branch
10000000,40000,0.25,1,1,395910,branch
10000000,40000,0.3,1,1,467291,branch
10000000,40000,0.35,1,1,576365,branch
10000000,40000,0.4,1,1,612375,branch
10000000,40000,0.45,1,1,684880,branch
10000000,40000,0.5,1,1,751932,branch
10000000,40000,0.55,1,1,818954,branch
10000000,40000,0.6,1,1,886460,branch
10000000,40000,0.65,1,1,954309,branch
10000000,40000,0.7,1,1,1019113,branch
10000000,40000,0.75,1,1,1117273,branch
10000000,40000,0.8,1,1,1146910,branch
10000000,40000,0.85,1,1,1211607,branch
10000000,40000,0.9,1,1,1278886,branch
10000000,40000,0.95,1,1,1343017,branch
10000000,40000,1,1,1,1404829,branch
1250000,40000,0,8,1,31387,branch
1250000,40000,0,8,2,34426,branch
1250000,40000,0,8,4,38859,branch
1250000,40000,0,8,8,45659,branch
1250000,40000,0.05,8,1,40936,branch
1250000,40000,0.05,8,2,42041,branch
1250000,40000,0.05,8,4,45896,branch
1250000,40000,0.05,8,8,52481,branch
1250000,40000,0.1,8,1,48185,branch
1250000,40000,0.1,8,2,50015,branch
1250000,40000,0.1,8,4,53224,branch
1250000,40000,0.1,8,8,59470,branch
1250000,40000,0.15,8,1,53899,branch
1250000,40000,0.15,8,2,55900,branch
1250000,40000,0.15,8,4,59395,branch
1250000,40000,0.15,8,8,65343,branch
1250000,40000,0.2,8,1,60016,branch
1250000,40000,0.2,8,2,62173,branch
1250000,40000,0.2,8,4,68067,branch
1250000,40000,0.2,8,8,75472,branch
1250000,40000,0.25,8,1,66576,branch
1250000,40000,0.25,8,2,68675,branch
1250000,40000,0.25,8,4,71669,branch
1250000,40000,0.25,8,8,77800,branch
1250000,40000,0.3,8,1,72693,branch
1250000,40000,0.3,8,2,75206,branch
1250000,40000,0.3,8,4,80379,branch
1250000,40000,0.3,8,8,84530,branch
